Fiscal_Year,Accounting_Period,SortOrder,MakeBold,LevelNum,nodedesc,HSortOrder,NdId,NdDesc,BaseAmount,ShowBox,Show_Vertical_Line,Show_Top_Line,Show_Bottom_Line,ND_Header,ND_SortOrder
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,5,Y,5,125001 - Brokerage Receivables (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,6,Y,5,130001 - Trading Account Assets (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,8,N,10,135010 - Investments - Non-Marketable Securities (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,10,Y,5,135001 - Investments (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,16,Y,5,145001 - Allowance for Loan Losses (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,17,Y,5,150001 - Goodwill (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,18,Y,5,155001 - Intangible Assets (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,20,N,10,160040 - Property Plant and Equipment Net (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,22,N,10,160010 - Other Assets (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,23,Y,5,160001 - Other Assets (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,24,Y,1,100001 - Direct Assets (L1),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,25,Y,1,100000 - Assets,16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,26,N,1,,16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,27,Y,5,210001 - Deposits (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,28,Y,5,240001 - Trading Account Liabilities (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,30,Y,5,260001 - Long-Term Debt (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,31,N,10,270000 - Other Liabilities (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,33,Y,5,270001 - Other Liabilities (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,35,Y,1,200001 - Liabilities (L1),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,36,N,1,,16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,37,N,10,311001 - Preferred Stock (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,38,N,10,320000 - Common Stock (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,40,N,10,340000 - Retained Earnings (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,41,N,10,350000 - Treasury Stock (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,43,Y,5,310001 - group's Stockholders Equity (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,44,Y,5,380001 - Non-Controlling Interest (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,45,Y,1,300001 - Total Equity (L1),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,46,N,1,,16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,47,Y,5,370001 - Management Capital (L1),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,48,Y,1,200000 - Total Liabilities & Equity,16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,49,N,1,,16,9900420,Other Markets & Securities Services [L6],0,Y,N,N,N,Institutional Clients Group [L4],1
,,50.1,N,5,Average Loans,16,9900420,Other Markets & Securities Services [L6],,N,Y,Y,N,Institutional Clients Group [L4],1
,,50.2,N,5,Average Deposits,16,9900420,Other Markets & Securities Services [L6],,N,Y,N,Y,Institutional Clients Group [L4],1
,,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,53,Y,5,940210 - Total Past Due Loans (L1),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,54,Y,5,720000 - Servicing Assets Securitized (L1),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,55,Y,5,739000 - Commitments and Contingencies Accounts,16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,56,Y,5,760000 - Assets Under Management (L1),16,9900420,Other Markets & Securities Services [L6],0,N,Y,N,Y,Institutional Clients Group [L4],1
,,0,N,1,,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,1,Y,1,100002 - Indirect Assets (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,2,Y,5,110001 - Cash and Due from Banks (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,3,Y,5,115001 - Deposits with Banks (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,5,Y,5,125001 - Brokerage Receivables (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,6,Y,5,130001 - Trading Account Assets (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,8,N,10,135010 - Investments - Non-Marketable Securities (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,10,Y,5,135001 - Investments (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,16,Y,5,145001 - Allowance for Loan Losses (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,17,Y,5,150001 - Goodwill (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,4935086642,N,Y,N,N,Institutional Clients Group [L4],1
,,18,Y,5,155001 - Intangible Assets (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,20,N,10,160040 - Property Plant and Equipment Net (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,22,N,10,160010 - Other Assets (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,23,Y,5,160001 - Other Assets (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,24,Y,1,100001 - Direct Assets (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,4935086642,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,25,Y,1,100000 - Assets,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,4935086642,N,Y,N,N,Institutional Clients Group [L4],1
,,26,N,1,,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,27,Y,5,210001 - Deposits (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,28,Y,5,240001 - Trading Account Liabilities (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,30,Y,5,260001 - Long-Term Debt (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,31,N,10,270000 - Other Liabilities (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,33,Y,5,270001 - Other Liabilities (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,50081783.97,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,35,Y,1,200001 - Liabilities (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,50081783.97,N,Y,N,N,Institutional Clients Group [L4],1
,,36,N,1,,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,37,N,10,311001 - Preferred Stock (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,38,N,10,320000 - Common Stock (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,40,N,10,340000 - Retained Earnings (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,41,N,10,350000 - Treasury Stock (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,-344943.02,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,-344943.02,N,Y,N,N,Institutional Clients Group [L4],1
,,44,Y,5,380001 - Non-Controlling Interest (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,45,Y,1,300001 - Total Equity (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,-344943.02,N,Y,N,N,Institutional Clients Group [L4],1
,,46,N,1,,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,47,Y,5,370001 - Management Capital (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,4885349801,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,48,Y,1,200000 - Total Liabilities & Equity,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,4935086642,N,Y,N,N,Institutional Clients Group [L4],1
,,49,N,1,,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,Y,N,N,N,Institutional Clients Group [L4],1
,,50.1,N,5,Average Loans,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,,N,Y,Y,N,Institutional Clients Group [L4],1
,,50.2,N,5,Average Deposits,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,,N,Y,N,Y,Institutional Clients Group [L4],1
,,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,53,Y,5,940210 - Total Past Due Loans (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,54,Y,5,720000 - Servicing Assets Securitized (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,55,Y,5,739000 - Commitments and Contingencies Accounts,17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,N,Institutional Clients Group [L4],1
,,56,Y,5,760000 - Assets Under Management (L1),17,9900214,Other Markets & Securities Services [L6] - TO BE DEACTIVATED,0,N,Y,N,Y,Institutional Clients Group [L4],1
,,0,N,1,,18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,1,Y,1,100002 - Indirect Assets (L1),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),18,2548, Research & Equity Advisory [L6],-148824.81,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,3,Y,5,115001 - Deposits with Banks (L2),18,2548, Research & Equity Advisory [L6],3543942.48,N,Y,N,N,Institutional Clients Group [L4],1
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,5,Y,5,125001 - Brokerage Receivables (L2),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,6,Y,5,130001 - Trading Account Assets (L2),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,8,N,10,135010 - Investments - Non-Marketable Securities (L3),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,10,Y,5,135001 - Investments (L2),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
,,16,Y,5,145001 - Allowance for Loan Losses (L2),18,2548, Research & Equity Advisory [L6],0,N,Y,N,N,Institutional Clients Group [L4],1
